# UNIFORME: pontos 2D distribuidos uniformemente em [0,100]x[0,100]
89.22 10.49
89.81 12.6
88.73 5.67
90.43 6.09
82.4 6.71
88.68 7.61
85.39 9.33
93.65 12.49
90.02 12.76
88.68 7.35
92.04 6.75
91.0 9.92
88.91 8.63
93.41 5.23
90.81 9.13
87.78 10.12
90.95 9.82
90.74 14.24
88.2 11.25
84.78 11.37
84.4 11.89
88.57 10.49
85.63 10.07
92.47 11.86
89.95 9.98
93.44 12.21
88.13 8.26
87.96 9.89
86.52 3.52
89.35 10.76
90.56 13.25
86.12 8.46
85.67 10.74
89.69 8.56
90.12 7.88
86.93 14.74
92.43 9.45
85.38 9.36
91.72 10.51
93.03 13.68
89.75 8.6
88.52 8.76
92.71 8.73
84.96 11.39
89.7 8.6
84.11 13.51
92.09 6.59
90.46 6.75
85.92 3.7
92.34 12.64
89.07 9.82
95.26 7.73
86.45 10.38
91.65 9.11
85.72 7.7
92.06 12.14
84.99 6.33
87.04 9.92
96.62 9.14
90.19 7.61
97.76 8.19
88.46 10.47
86.03 12.43
89.98 7.47
88.21 4.32
88.33 3.18
48.65 48.51
48.23 48.25
47.47 53.7
54.32 49.49
53.43 49.08
49.09 47.51
52.09 51.85
46.13 50.48
48.45 47.29
49.92 44.24
48.7 55.67
51.31 46.59
51.66 50.27
49.04 48.24
50.0 48.22
49.48 52.22
52.45 46.11
48.59 54.82
55.39 51.11
54.83 53.62
49.6 44.01
49.82 46.15
50.41 55.24
50.75 47.64
46.49 44.11
44.28 54.88
52.57 49.61
49.54 49.84
49.96 54.18
51.17 44.05
53.18 44.21
48.78 45.84
50.12 46.23
45.87 46.86
52.44 49.44
52.0 54.08
50.72 51.71
47.09 49.75
46.55 51.66
52.72 52.9
49.92 52.69
49.56 48.32
51.51 52.18
56.61 52.19
46.7 47.07
46.09 50.23
46.7 54.09
49.13 51.93
50.46 51.03
46.89 49.9
48.72 49.7
50.37 52.04
48.6 52.47
50.99 54.92
40.06 48.07
53.78 42.44
54.45 50.25
43.87 52.18
46.84 47.26
54.39 48.84
47.12 56.02
52.79 49.0
47.63 49.39
54.73 47.05
46.18 53.82
49.15 50.3
51.57 48.83
42.73 49.36
53.72 56.52
49.65 49.91
54.1 51.79
50.89 44.06
48.75 50.64
45.46 48.9
55.13 49.23
45.7 44.34
49.97 48.27
47.39 50.68
50.85 50.52
51.05 46.31
48.08 49.02
49.84 52.97
47.82 47.67
54.46 50.48
45.81 49.07
46.29 46.59
46.0 47.61
56.18 53.03
54.15 53.26
49.6 51.21
50.31 46.8
46.51 52.7
46.34 50.6
51.96 52.26
51.11 46.4
51.62 49.59
47.07 44.03
51.35 45.34
44.88 55.24
46.4 48.74
50.22 50.21
46.94 47.88
52.42 49.16
49.93 43.51
48.28 52.57
47.81 47.15
51.12 51.8
51.0 48.3
52.25 54.89
53.51 45.31
58.79 46.02
46.32 50.91
49.72 51.08
53.93 52.79
47.32 50.22
53.03 53.16
53.37 52.45
52.12 48.46
46.05 51.27
48.64 53.73
47.38 48.86
48.72 52.9
52.25 50.07
50.88 54.84
44.71 52.24
53.24 53.64
52.41 47.68
48.38 51.99
48.23 49.4
45.48 46.42
51.04 48.72
47.72 49.44
50.9 49.22
50.52 50.27
49.25 49.97
47.34 48.5
44.49 46.5
46.44 48.8
53.39 49.97
50.45 47.17
50.86 55.09
49.74 47.53
46.5 50.79
47.18 52.14
46.96 45.03
51.44 46.12
51.82 53.11
48.22 50.62
54.18 48.61
54.8 49.01
47.19 50.29
50.68 53.4
52.66 51.11
51.97 50.54
52.38 48.44
46.76 50.63
58.07 52.42
47.9 54.18
44.41 49.24
51.19 47.98
48.22 49.49
48.37 47.65
46.75 45.32
47.1 49.7
53.02 48.01
46.36 54.82
46.57 50.28
47.19 47.84
51.16 51.38
53.81 52.01
50.46 51.87
46.91 53.63
51.6 51.47
51.8 45.56
46.6 50.4
50.43 51.73
50.32 49.45
53.77 51.05
52.24 53.59
53.79 50.95
52.18 50.8
53.22 56.84
46.87 47.74
54.75 50.56
48.71 47.92
52.81 51.68
56.02 49.73
52.7 54.96
45.7 46.84
50.81 48.28
48.74 48.02
49.56 47.29
46.16 51.16
50.37 52.94
51.57 51.27
52.26 47.26
48.5 50.82
52.8 51.94
49.36 49.44
50.75 46.53
# QUERIES: pontos de consulta para nearest neighbor (dentro e fora de clusters)
QUERIES 8
10 10
90 90
50 50
30 70
70 30
0 0
100 100
50 0
